Protein	Source ID	Standard Name	ratio	iCUB	tAI	T3s	C3s	A3s	G3s	CAI_CODONW	CBI	Fop_CODONW	Nc	GC3s	GC	L_sym	L_aa	Gravy	Aromo	CAI_EMBOSS	CAI_coRdon	MELP	E	GCB	Fop_coRdon	MILC_SELF	MILC_REF	B_SELF	B_REF	MCB_SELF	MCB_REF	ENC	ENC_prime_SELF	ENC_prime_REF	SCUO	Sc	St
P25553	fluxes_Gecko_GLC_CHEM_mu=0.20_S	aldA	1.63934426229513	31.2650980461826	0.346189270885329	0.359	0.3165	0.2686	0.3	0.334	0.181	0.525	48.73	0.484	0.511	457	479	-0.05595	0.079332	0.717	0.695119797604898	0.786742711804368	0.573751997097881	-0.322882566422996	0.36228813559322	0.54576552462619	0.693702676157617	0.234940702500624	0.409481280568935	0.206456844723228	1.37212304053832	48.7328549141089	56.5172301564065	39.2245106190371	0.131154114726529	-0.1261	0.2207
P08192	fluxes_Gecko_GLC_CHEM_mu=0.20_S	folC	1.63934426229513	34.013145296141	0.333181892266941	0.3201	0.2946	0.2012	0.3849	0.331	0.198	0.528	46.33	0.555	0.562	407	422	0.003791	0.066351	0.742	0.727492926545698	0.831968551019769	0.503864370596417	-0.317567047719469	0.420673076923077	0.531658688433687	0.639037001797744	0.254624303486821	0.505342942160062	0.145082008926102	0.917235226084966	46.3254871989207	59.8392441798793	42.6627249643601	0.176970326020198	-0.0322	0.2073
P0AC16	fluxes_Gecko_GLC_CHEM_mu=0.20_S	folB	1.63934426229513	38.1109126087038	0.340066821255014	0.3125	0.2917	0.234	0.4405	0.342	0.198	0.53	49.79	0.556	0.514	117	122	0.045082	0.07377	0.747	0.838906523999797	0.830202398554464	0.767645078928696	-0.283824132255759	0.504201680672269	0.521869205916855	0.628604791826097	0.40647857776547	0.529513689233493	0.141956468116957	0.397022554063324	49.7897984717529	61	40.2319376072505	0.242606034948176	0.0471	0.1068
P0AC13	fluxes_Gecko_GLC_CHEM_mu=0.20_S	folP	1.63934426229513	34.2757543201674	0.333029821902702	0.3333	0.32	0.2443	0.3465	0.332	0.218	0.542	53.76	0.524	0.518	271	282	-0.02234	0.049645	0.707	0.683461075533666	0.845165014513251	0.556384200310251	-0.291996971221391	0.303571428571429	0.479978931926227	0.56791150093057	0.260153782054168	0.467579384729295	0.144436412448204	0.853810611686344	53.7570641712015	61	45.0015466243836	0.115143686524031	-0.1424	0.1971
P0A6T5	fluxes_Gecko_ACE_BATCH_mu=0.3_S	folE	1.63934426229514	31.8643594724141	0.342836404923686	0.3204	0.3536	0.2	0.3766	0.368	0.276	0.575	43.98	0.57	0.514	214	222	-0.121171	0.04955	0.766	0.777975402194335	0.774966089341105	0.585091282858419	-0.28804007857778	0.579185520361991	0.505254952578535	0.651970401708951	0.289831679681071	0.495361472939949	0.127880177174013	0.67984666948026	43.9773701132666	61	43.8603029786672	0.249494316760103	-0.1048	0.2437
P0AC16	fluxes_Gecko_ACE_BATCH_mu=0.3_S	folB	1.63934426229514	38.1109126087038	0.340066821255014	0.3125	0.2917	0.234	0.4405	0.342	0.198	0.53	49.79	0.556	0.514	117	122	0.045082	0.07377	0.747	0.838906523999797	0.830202398554464	0.767645078928696	-0.283824132255759	0.504201680672269	0.521869205916855	0.628604791826097	0.40647857776547	0.529513689233493	0.141956468116957	0.397022554063324	49.7897984717529	61	40.2319376072505	0.242606034948176	0.0471	0.1068
P08192	fluxes_Gecko_ACE_BATCH_mu=0.3_S	folC	1.63934426229514	34.013145296141	0.333181892266941	0.3201	0.2946	0.2012	0.3849	0.331	0.198	0.528	46.33	0.555	0.562	407	422	0.003791	0.066351	0.742	0.727492926545698	0.831968551019769	0.503864370596417	-0.317567047719469	0.420673076923077	0.531658688433687	0.639037001797744	0.254624303486821	0.505342942160062	0.145082008926102	0.917235226084966	46.3254871989207	59.8392441798793	42.6627249643601	0.176970326020198	-0.0322	0.2073
P25553	fluxes_Gecko_ACE_BATCH_mu=0.3_S	aldA	1.63934426229514	31.2650980461826	0.346189270885329	0.359	0.3165	0.2686	0.3	0.334	0.181	0.525	48.73	0.484	0.511	457	479	-0.05595	0.079332	0.717	0.695119797604898	0.786742711804368	0.573751997097881	-0.322882566422996	0.36228813559322	0.54576552462619	0.693702676157617	0.234940702500624	0.409481280568935	0.206456844723228	1.37212304053832	48.7328549141089	56.5172301564065	39.2245106190371	0.131154114726529	-0.1261	0.2207
P0AC13	fluxes_Gecko_ACE_BATCH_mu=0.3_S	folP	1.63934426229514	34.2757543201674	0.333029821902702	0.3333	0.32	0.2443	0.3465	0.332	0.218	0.542	53.76	0.524	0.518	271	282	-0.02234	0.049645	0.707	0.683461075533666	0.845165014513251	0.556384200310251	-0.291996971221391	0.303571428571429	0.479978931926227	0.56791150093057	0.260153782054168	0.467579384729295	0.144436412448204	0.853810611686344	53.7570641712015	61	45.0015466243836	0.115143686524031	-0.1424	0.1971
Q46893	fluxes_Gecko_GLC_CHEM_mu=0.36_P	ispD	1.63934426229515	35.7735042164338	0.322821113118355	0.3465	0.3119	0.2131	0.341	0.274	0.105	0.472	53.04	0.528	0.556	231	236	-0.173729	0.04661	0.69	0.757864430327388	0.691376374019174	0.585308124393044	-0.420866523748101	0.536480686695279	0.507639738656604	0.734245134391193	0.29407431614652	0.502426506468658	0.214145959771865	1.06988200214259	53.0443597679933	59.839816614035	32.179990861358	0.145071440417012	-0.1469	0.1771
P62615	fluxes_Gecko_GLC_CHEM_mu=0.36_P	ispE	1.63934426229515	31.4428992922261	0.304166068019409	0.3432	0.2585	0.2353	0.3732	0.251	0.112	0.471	53.14	0.511	0.536	272	283	-0.059717	0.074205	0.653	0.709658508486677	0.72218733581514	0.678374276505737	-0.436575620612753	0.446043165467626	0.595109094444955	0.824037012187772	0.32931923157706	0.485453595430185	0.333431691811897	1.35631879109988	53.1366837972354	52.3707921771458	34.2859726608574	0.142267152568156	-0.0317	0.1015
P62623	fluxes_Gecko_GLC_CHEM_mu=0.36_P	ispH	1.63934426229515	31.7134193730197	0.364568052587464	0.2885	0.3636	0.1937	0.4052	0.425	0.332	0.607	38.73	0.604	0.553	308	316	-0.172785	0.050633	0.796	0.808824177468025	0.991300786196696	0.700360141783879	-0.205759018957896	0.617363344051447	0.595741473246391	0.600969434849397	0.299785157904565	0.428044287530392	0.135496435340032	0.656033227134628	38.7252284655504	57.8060136830329	48.0745723993139	0.294033218197798	-0.1135	0.3494
P62617	fluxes_Gecko_GLC_CHEM_mu=0.36_P	ispF	1.63934426229515	37.725544219948	0.327797296844139	0.3507	0.306	0.2339	0.3333	0.315	0.132	0.494	48.88	0.506	0.539	154	159	0.088679	0.056604	0.706	0.815901347324302	0.721721469983788	0.806460513995386	-0.339957516147644	0.503225806451613	0.507405346383051	0.703048707134137	0.366846330816194	0.454884429491477	0.179906993625255	0.581905772351994	48.8778740860551	61	44.8304580747787	0.216486242622885	-0.1375	0.1193
P22939	fluxes_Gecko_GLC_CHEM_mu=0.36_P	ispA	1.63934426229515	34.441580685992	0.331644404440888	0.3293	0.3454	0.2393	0.3105	0.316	0.181	0.521	52.09	0.527	0.544	292	299	-0.12107	0.046823	0.684	0.744198217741252	0.932567689536109	0.741556316924362	-0.273757426700784	0.496621621621622	0.534907381136225	0.573585582192223	0.282410313351933	0.380834613510195	0.153619329997203	0.825815588478475	52.086027475409	60.6780345693371	44.8638705724952	0.133225239837762	-0.1207	0.2323
P62620	fluxes_Gecko_GLC_CHEM_mu=0.36_P	ispG	1.63934426229516	30.1284515538002	0.372449029469871	0.3137	0.3693	0.2027	0.3636	0.423	0.379	0.633	42.78	0.573	0.534	365	372	-0.157258	0.037634	0.766	0.745250989094851	1.05706780289575	0.847324516700691	-0.16086366130147	0.516393442622951	0.534232944243639	0.505391369200872	0.267981455888585	0.316267794223694	0.154019228421095	0.777475727936646	42.7786434689405	59.285808766111	39.3315698515052	0.223409989586561	-0.1797	0.3727
P0AD57	fluxes_Gecko_GLC_CHEM_mu=0.36_P	ispB	1.63934426229516	23.3290043276838	0.35647435675223	0.3385	0.3735	0.2348	0.2996	0.391	0.306	0.595	44.48	0.531	0.528	309	323	-0.095356	0.052632	0.732	0.777567336646557	0.946426877456808	0.821711867609572	-0.142339134361629	0.457680250783699	0.531586569641268	0.561677380792188	0.258093650209786	0.314092640478227	0.152893742726727	1.05377709274971	44.478712102981	61	48.6976716974747	0.185153622392174	-0.217	0.3153
P0AAB4	fluxes_Gecko_GLC_CHEM_mu=0.36_P	ubiD	1.63934426229517	36.7770553428917	0.333189519651655	0.3283	0.3108	0.1989	0.4203	0.353	0.244	0.553	45.17	0.568	0.539	474	497	-0.24829	0.090543	0.757	0.759882181573139	0.726356455358998	0.467959679577434	-0.322921554686986	0.503054989816701	0.506219441149217	0.696929775201104	0.201015406390589	0.429557107509999	0.107955229532366	1.05139724277968	45.1743952323015	61	35.2580381566744	0.182410616406435	-0.1254	0.2173
P26602	fluxes_Gecko_GLC_CHEM_mu=0.36_P	ubiC	1.63934426229517	28.4808210289192	0.309703460400828	0.2366	0.229	0.3022	0.4135	0.239	0.202	0.506	47.51	0.538	0.531	158	165	-0.155152	0.078788	0.653	0.76508362286802	0.876511841278175	0.784253173340189	-0.482856815699892	0.460122699386503	0.693924077162815	0.79168819459518	0.447426448317658	0.570512767467727	0.284511670577833	1.22684901884596	47.5096690363423	52.3775970291022	35.4401755418446	0.265260028094488	0.0264	0.2897
P0A817	fluxes_Gecko_GLC_CHEM_mu=0.36_P	metK	1.63934426229517	29.266775975779	0.386579983218246	0.3388	0.4137	0.2248	0.2647	0.614	0.545	0.738	39.45	0.538	0.534	370	384	-0.189323	0.075521	0.773	0.816152089838617	1.54198484692268	1.69478732054921	0.097738119911441	0.677248677248677	0.677640369699892	0.439459811198698	0.422964038424522	0.249567620253058	0.260746811419597	0.457864003290465	39.4541302435501	52.7056294233707	57.7869466649488	0.286943588921554	-0.3514	0.5695
P0AC13	fluxes_Gecko_GLC_CHEM_mu=0.26_P	folP	1.63934426229518	34.2757543201674	0.333029821902702	0.3333	0.32	0.2443	0.3465	0.332	0.218	0.542	53.76	0.524	0.518	271	282	-0.02234	0.049645	0.707	0.683461075533666	0.845165014513251	0.556384200310251	-0.291996971221391	0.303571428571429	0.479978931926227	0.56791150093057	0.260153782054168	0.467579384729295	0.144436412448204	0.853810611686344	53.7570641712015	61	45.0015466243836	0.115143686524031	-0.1424	0.1971
P25553	fluxes_Gecko_GLC_CHEM_mu=0.26_P	aldA	1.63934426229518	31.2650980461826	0.346189270885329	0.359	0.3165	0.2686	0.3	0.334	0.181	0.525	48.73	0.484	0.511	457	479	-0.05595	0.079332	0.717	0.695119797604898	0.786742711804368	0.573751997097881	-0.322882566422996	0.36228813559322	0.54576552462619	0.693702676157617	0.234940702500624	0.409481280568935	0.206456844723228	1.37212304053832	48.7328549141089	56.5172301564065	39.2245106190371	0.131154114726529	-0.1261	0.2207
P0A6T5	fluxes_Gecko_GLC_CHEM_mu=0.26_P	folE	1.63934426229518	31.8643594724141	0.342836404923686	0.3204	0.3536	0.2	0.3766	0.368	0.276	0.575	43.98	0.57	0.514	214	222	-0.121171	0.04955	0.766	0.777975402194335	0.774966089341105	0.585091282858419	-0.28804007857778	0.579185520361991	0.505254952578535	0.651970401708951	0.289831679681071	0.495361472939949	0.127880177174013	0.67984666948026	43.9773701132666	61	43.8603029786672	0.249494316760103	-0.1048	0.2437
P0AC16	fluxes_Gecko_GLC_CHEM_mu=0.26_P	folB	1.63934426229518	38.1109126087038	0.340066821255014	0.3125	0.2917	0.234	0.4405	0.342	0.198	0.53	49.79	0.556	0.514	117	122	0.045082	0.07377	0.747	0.838906523999797	0.830202398554464	0.767645078928696	-0.283824132255759	0.504201680672269	0.521869205916855	0.628604791826097	0.40647857776547	0.529513689233493	0.141956468116957	0.397022554063324	49.7897984717529	61	40.2319376072505	0.242606034948176	0.0471	0.1068
P08192	fluxes_Gecko_GLC_CHEM_mu=0.26_P	folC	1.63934426229518	34.013145296141	0.333181892266941	0.3201	0.2946	0.2012	0.3849	0.331	0.198	0.528	46.33	0.555	0.562	407	422	0.003791	0.066351	0.742	0.727492926545698	0.831968551019769	0.503864370596417	-0.317567047719469	0.420673076923077	0.531658688433687	0.639037001797744	0.254624303486821	0.505342942160062	0.145082008926102	0.917235226084966	46.3254871989207	59.8392441798793	42.6627249643601	0.176970326020198	-0.0322	0.2073
P0AFU8	fluxes_Gecko_GLC_CHEM_mu=0.35_S	ribC	1.63934426229519	28.2249214410105	0.352278501302663	0.3254	0.3018	0.319	0.3108	0.309	0.125	0.49	45.63	0.475	0.476	204	213	-0.1	0.051643	0.734	0.773908947057462	0.742225450156593	0.698259674224309	-0.401407095202616	0.574162679425837	0.582486474381829	0.784783753048264	0.36404494566993	0.521360403741408	0.262628613361719	1.02737922122021	45.6279169286045	53.8757915774635	38.821936407042	0.229725704478861	-0.0366	0.27
P25539	fluxes_Gecko_GLC_CHEM_mu=0.35_S	ribD	1.63934426229519	36.0132178601656	0.321625786580956	0.3219	0.3082	0.2466	0.3441	0.274	0.135	0.487	48.05	0.527	0.554	353	367	-0.222343	0.051771	0.695	0.737544255018321	0.68474537811882	0.583800499786683	-0.406936159597686	0.407821229050279	0.554742202101553	0.810143769974146	0.310871801625568	0.532496634962043	0.189018696847234	1.20957666263309	48.0505947421317	57.7098782672298	31.0212032305063	0.141645644514412	-0.0635	0.1927
P0A7J0	fluxes_Gecko_GLC_CHEM_mu=0.35_S	ribB	1.6393442622952	28.0230547531874	0.358811786260382	0.4525	0.257	0.2395	0.2548	0.468	0.297	0.594	42.75	0.415	0.519	207	217	-0.147465	0.041475	0.759	0.858079532960006	0.959525092988229	1.00926663479365	-0.0850394522101995	0.599056603773585	0.648964125873504	0.676338879114093	0.397121163903357	0.393474975009505	0.186516362578202	0.609824566756585	42.7487739496013	58.893748497783	49.5121579792168	0.282621258882732	-0.259	0.3805
P61714	fluxes_Gecko_GLC_CHEM_mu=0.35_S	ribE	1.6393442622952	32.8454778757974	0.384689573935784	0.3969	0.3435	0.2016	0.2632	0.559	0.5	0.712	36.12	0.49	0.524	153	156	0.294231	0.051282	0.8	0.880443371311051	1.29098975911017	1.31111988304371	-0.00824582130901718	0.707792207792208	0.599694850823441	0.464523321421843	0.436906398367347	0.333231464199207	0.241115607512379	0.17372183989476	36.1176890418324	61	61	0.339317472040481	-0.2605	0.4222
P0A7I7	fluxes_Gecko_GLC_CHEM_mu=0.35_S	ribA	1.6393442622952	26.446353723815	0.358376009025577	0.3396	0.3836	0.2759	0.2647	0.36	0.236	0.55	42.86	0.508	0.503	191	196	-0.180612	0.066327	0.73	0.878430049369295	0.835589325225193	0.85333968165341	-0.221811412760141	0.596858638743455	0.571602075215952	0.684070581038004	0.370660825312214	0.434364923232013	0.240932359299839	0.695362150122567	42.8620935480759	59.7343531172444	49.726496403945	0.25808196017835	-0.272	0.3625
P61714	fluxes_Gecko_GLYC_BATCH_mu=0.47_S	ribE	1.6393442622952	32.8454778757974	0.384689573935784	0.3969	0.3435	0.2016	0.2632	0.559	0.5	0.712	36.12	0.49	0.524	153	156	0.294231	0.051282	0.8	0.880443371311051	1.29098975911017	1.31111988304371	-0.00824582130901718	0.707792207792208	0.599694850823441	0.464523321421843	0.436906398367347	0.333231464199207	0.241115607512379	0.17372183989476	36.1176890418324	61	61	0.339317472040481	-0.2605	0.4222
P0A7I7	fluxes_Gecko_GLYC_BATCH_mu=0.47_S	ribA	1.6393442622952	26.446353723815	0.358376009025577	0.3396	0.3836	0.2759	0.2647	0.36	0.236	0.55	42.86	0.508	0.503	191	196	-0.180612	0.066327	0.73	0.878430049369295	0.835589325225193	0.85333968165341	-0.221811412760141	0.596858638743455	0.571602075215952	0.684070581038004	0.370660825312214	0.434364923232013	0.240932359299839	0.695362150122567	42.8620935480759	59.7343531172444	49.726496403945	0.25808196017835	-0.272	0.3625
P0AFU8	fluxes_Gecko_GLYC_BATCH_mu=0.47_S	ribC	1.6393442622952	28.2249214410105	0.352278501302663	0.3254	0.3018	0.319	0.3108	0.309	0.125	0.49	45.63	0.475	0.476	204	213	-0.1	0.051643	0.734	0.773908947057462	0.742225450156593	0.698259674224309	-0.401407095202616	0.574162679425837	0.582486474381829	0.784783753048264	0.36404494566993	0.521360403741408	0.262628613361719	1.02737922122021	45.6279169286045	53.8757915774635	38.821936407042	0.229725704478861	-0.0366	0.27
P0A6T5	fluxes_Gecko_GLYC_BATCH_mu=0.47_S	folE	1.6393442622952	31.8643594724141	0.342836404923686	0.3204	0.3536	0.2	0.3766	0.368	0.276	0.575	43.98	0.57	0.514	214	222	-0.121171	0.04955	0.766	0.777975402194335	0.774966089341105	0.585091282858419	-0.28804007857778	0.579185520361991	0.505254952578535	0.651970401708951	0.289831679681071	0.495361472939949	0.127880177174013	0.67984666948026	43.9773701132666	61	43.8603029786672	0.249494316760103	-0.1048	0.2437
P25539	fluxes_Gecko_GLYC_BATCH_mu=0.47_S	ribD	1.6393442622952	36.0132178601656	0.321625786580956	0.3219	0.3082	0.2466	0.3441	0.274	0.135	0.487	48.05	0.527	0.554	353	367	-0.222343	0.051771	0.695	0.737544255018321	0.68474537811882	0.583800499786683	-0.406936159597686	0.407821229050279	0.554742202101553	0.810143769974146	0.310871801625568	0.532496634962043	0.189018696847234	1.20957666263309	48.0505947421317	57.7098782672298	31.0212032305063	0.141645644514412	-0.0635	0.1927
P0A7J0	fluxes_Gecko_GLYC_BATCH_mu=0.47_S	ribB	1.63934426229521	28.0230547531874	0.358811786260382	0.4525	0.257	0.2395	0.2548	0.468	0.297	0.594	42.75	0.415	0.519	207	217	-0.147465	0.041475	0.759	0.858079532960006	0.959525092988229	1.00926663479365	-0.0850394522101995	0.599056603773585	0.648964125873504	0.676338879114093	0.397121163903357	0.393474975009505	0.186516362578202	0.609824566756585	42.7487739496013	58.893748497783	49.5121579792168	0.282621258882732	-0.259	0.3805
P0AC13	fluxes_Gecko_GLYC_BATCH_mu=0.47_S	folP	1.63934426229521	34.2757543201674	0.333029821902702	0.3333	0.32	0.2443	0.3465	0.332	0.218	0.542	53.76	0.524	0.518	271	282	-0.02234	0.049645	0.707	0.683461075533666	0.845165014513251	0.556384200310251	-0.291996971221391	0.303571428571429	0.479978931926227	0.56791150093057	0.260153782054168	0.467579384729295	0.144436412448204	0.853810611686344	53.7570641712015	61	45.0015466243836	0.115143686524031	-0.1424	0.1971
P0AC16	fluxes_Gecko_GLYC_BATCH_mu=0.47_S	folB	1.63934426229521	38.1109126087038	0.340066821255014	0.3125	0.2917	0.234	0.4405	0.342	0.198	0.53	49.79	0.556	0.514	117	122	0.045082	0.07377	0.747	0.838906523999797	0.830202398554464	0.767645078928696	-0.283824132255759	0.504201680672269	0.521869205916855	0.628604791826097	0.40647857776547	0.529513689233493	0.141956468116957	0.397022554063324	49.7897984717529	61	40.2319376072505	0.242606034948176	0.0471	0.1068
P08192	fluxes_Gecko_GLYC_BATCH_mu=0.47_S	folC	1.63934426229521	34.013145296141	0.333181892266941	0.3201	0.2946	0.2012	0.3849	0.331	0.198	0.528	46.33	0.555	0.562	407	422	0.003791	0.066351	0.742	0.727492926545698	0.831968551019769	0.503864370596417	-0.317567047719469	0.420673076923077	0.531658688433687	0.639037001797744	0.254624303486821	0.505342942160062	0.145082008926102	0.917235226084966	46.3254871989207	59.8392441798793	42.6627249643601	0.176970326020198	-0.0322	0.2073
P08192	fluxes_Gecko_GLC_CHEM_mu=0.35_S	folC	1.63934426229521	34.013145296141	0.333181892266941	0.3201	0.2946	0.2012	0.3849	0.331	0.198	0.528	46.33	0.555	0.562	407	422	0.003791	0.066351	0.742	0.727492926545698	0.831968551019769	0.503864370596417	-0.317567047719469	0.420673076923077	0.531658688433687	0.639037001797744	0.254624303486821	0.505342942160062	0.145082008926102	0.917235226084966	46.3254871989207	59.8392441798793	42.6627249643601	0.176970326020198	-0.0322	0.2073
P0A6T5	fluxes_Gecko_GLC_CHEM_mu=0.35_S	folE	1.63934426229521	31.8643594724141	0.342836404923686	0.3204	0.3536	0.2	0.3766	0.368	0.276	0.575	43.98	0.57	0.514	214	222	-0.121171	0.04955	0.766	0.777975402194335	0.774966089341105	0.585091282858419	-0.28804007857778	0.579185520361991	0.505254952578535	0.651970401708951	0.289831679681071	0.495361472939949	0.127880177174013	0.67984666948026	43.9773701132666	61	43.8603029786672	0.249494316760103	-0.1048	0.2437
P25553	fluxes_Gecko_GLC_CHEM_mu=0.35_S	aldA	1.63934426229521	31.2650980461826	0.346189270885329	0.359	0.3165	0.2686	0.3	0.334	0.181	0.525	48.73	0.484	0.511	457	479	-0.05595	0.079332	0.717	0.695119797604898	0.786742711804368	0.573751997097881	-0.322882566422996	0.36228813559322	0.54576552462619	0.693702676157617	0.234940702500624	0.409481280568935	0.206456844723228	1.37212304053832	48.7328549141089	56.5172301564065	39.2245106190371	0.131154114726529	-0.1261	0.2207
P0AC13	fluxes_Gecko_GLC_CHEM_mu=0.35_S	folP	1.63934426229521	34.2757543201674	0.333029821902702	0.3333	0.32	0.2443	0.3465	0.332	0.218	0.542	53.76	0.524	0.518	271	282	-0.02234	0.049645	0.707	0.683461075533666	0.845165014513251	0.556384200310251	-0.291996971221391	0.303571428571429	0.479978931926227	0.56791150093057	0.260153782054168	0.467579384729295	0.144436412448204	0.853810611686344	53.7570641712015	61	45.0015466243836	0.115143686524031	-0.1424	0.1971
P45578	fluxes_Gecko_GLC_CHEM_mu=0.36_P	luxS	1.63934426229521	33.2215277616705	0.347628963484771	0.303	0.3333	0.2295	0.4414	0.435	0.342	0.615	46.14	0.578	0.517	161	171	-0.323392	0.05848	0.775	0.82701975590329	0.939408423012006	0.874044266571456	-0.220796229544677	0.621301775147929	0.493431482850019	0.52525767361968	0.298785016459159	0.341841972868467	0.13706720965169	0.587316774525714	46.1362698992377	61	50.660375290817	0.275001305400872	0.02	0.3114
P0AC16	fluxes_Gecko_GLC_CHEM_mu=0.35_S	folB	1.63934426229521	38.1109126087038	0.340066821255014	0.3125	0.2917	0.234	0.4405	0.342	0.198	0.53	49.79	0.556	0.514	117	122	0.045082	0.07377	0.747	0.838906523999797	0.830202398554464	0.767645078928696	-0.283824132255759	0.504201680672269	0.521869205916855	0.628604791826097	0.40647857776547	0.529513689233493	0.141956468116957	0.397022554063324	49.7897984717529	61	40.2319376072505	0.242606034948176	0.0471	0.1068
P25539	fluxes_Gecko_ACE_BATCH_mu=0.3_S	ribD	1.63934426229525	36.0132178601656	0.321625786580956	0.3219	0.3082	0.2466	0.3441	0.274	0.135	0.487	48.05	0.527	0.554	353	367	-0.222343	0.051771	0.695	0.737544255018321	0.68474537811882	0.583800499786683	-0.406936159597686	0.407821229050279	0.554742202101553	0.810143769974146	0.310871801625568	0.532496634962043	0.189018696847234	1.20957666263309	48.0505947421317	57.7098782672298	31.0212032305063	0.141645644514412	-0.0635	0.1927
P61714	fluxes_Gecko_ACE_BATCH_mu=0.3_S	ribE	1.63934426229526	32.8454778757974	0.384689573935784	0.3969	0.3435	0.2016	0.2632	0.559	0.5	0.712	36.12	0.49	0.524	153	156	0.294231	0.051282	0.8	0.880443371311051	1.29098975911017	1.31111988304371	-0.00824582130901718	0.707792207792208	0.599694850823441	0.464523321421843	0.436906398367347	0.333231464199207	0.241115607512379	0.17372183989476	36.1176890418324	61	61	0.339317472040481	-0.2605	0.4222
P0A7J0	fluxes_Gecko_ACE_BATCH_mu=0.3_S	ribB	1.63934426229526	28.0230547531874	0.358811786260382	0.4525	0.257	0.2395	0.2548	0.468	0.297	0.594	42.75	0.415	0.519	207	217	-0.147465	0.041475	0.759	0.858079532960006	0.959525092988229	1.00926663479365	-0.0850394522101995	0.599056603773585	0.648964125873504	0.676338879114093	0.397121163903357	0.393474975009505	0.186516362578202	0.609824566756585	42.7487739496013	58.893748497783	49.5121579792168	0.282621258882732	-0.259	0.3805
P0AFU8	fluxes_Gecko_ACE_BATCH_mu=0.3_S	ribC	1.63934426229526	28.2249214410105	0.352278501302663	0.3254	0.3018	0.319	0.3108	0.309	0.125	0.49	45.63	0.475	0.476	204	213	-0.1	0.051643	0.734	0.773908947057462	0.742225450156593	0.698259674224309	-0.401407095202616	0.574162679425837	0.582486474381829	0.784783753048264	0.36404494566993	0.521360403741408	0.262628613361719	1.02737922122021	45.6279169286045	53.8757915774635	38.821936407042	0.229725704478861	-0.0366	0.27
P0A7I7	fluxes_Gecko_ACE_BATCH_mu=0.3_S	ribA	1.63934426229526	26.446353723815	0.358376009025577	0.3396	0.3836	0.2759	0.2647	0.36	0.236	0.55	42.86	0.508	0.503	191	196	-0.180612	0.066327	0.73	0.878430049369295	0.835589325225193	0.85333968165341	-0.221811412760141	0.596858638743455	0.571602075215952	0.684070581038004	0.370660825312214	0.434364923232013	0.240932359299839	0.695362150122567	42.8620935480759	59.7343531172444	49.726496403945	0.25808196017835	-0.272	0.3625
P0A817	fluxes_Gecko_GLC_CHEM_mu=0.31_P	metK	1.63934426229527	29.266775975779	0.386579983218246	0.3388	0.4137	0.2248	0.2647	0.614	0.545	0.738	39.45	0.538	0.534	370	384	-0.189323	0.075521	0.773	0.816152089838617	1.54198484692268	1.69478732054921	0.097738119911441	0.677248677248677	0.677640369699892	0.439459811198698	0.422964038424522	0.249567620253058	0.260746811419597	0.457864003290465	39.4541302435501	52.7056294233707	57.7869466649488	0.286943588921554	-0.3514	0.5695
P0A817	fluxes_Gecko_GLC_CHEM_mu=0.31_V	metK	1.63934426229527	29.266775975779	0.386579983218246	0.3388	0.4137	0.2248	0.2647	0.614	0.545	0.738	39.45	0.538	0.534	370	384	-0.189323	0.075521	0.773	0.816152089838617	1.54198484692268	1.69478732054921	0.097738119911441	0.677248677248677	0.677640369699892	0.439459811198698	0.422964038424522	0.249567620253058	0.260746811419597	0.457864003290465	39.4541302435501	52.7056294233707	57.7869466649488	0.286943588921554	-0.3514	0.5695
P62615	fluxes_Gecko_GLC_CHEM_mu=0.31_P	ispE	1.63934426229528	31.4428992922261	0.304166068019409	0.3432	0.2585	0.2353	0.3732	0.251	0.112	0.471	53.14	0.511	0.536	272	283	-0.059717	0.074205	0.653	0.709658508486677	0.72218733581514	0.678374276505737	-0.436575620612753	0.446043165467626	0.595109094444955	0.824037012187772	0.32931923157706	0.485453595430185	0.333431691811897	1.35631879109988	53.1366837972354	52.3707921771458	34.2859726608574	0.142267152568156	-0.0317	0.1015
P62615	fluxes_Gecko_GLC_CHEM_mu=0.31_V	ispE	1.63934426229528	31.4428992922261	0.304166068019409	0.3432	0.2585	0.2353	0.3732	0.251	0.112	0.471	53.14	0.511	0.536	272	283	-0.059717	0.074205	0.653	0.709658508486677	0.72218733581514	0.678374276505737	-0.436575620612753	0.446043165467626	0.595109094444955	0.824037012187772	0.32931923157706	0.485453595430185	0.333431691811897	1.35631879109988	53.1366837972354	52.3707921771458	34.2859726608574	0.142267152568156	-0.0317	0.1015
P62623	fluxes_Gecko_GLC_CHEM_mu=0.31_P	ispH	1.63934426229528	31.7134193730197	0.364568052587464	0.2885	0.3636	0.1937	0.4052	0.425	0.332	0.607	38.73	0.604	0.553	308	316	-0.172785	0.050633	0.796	0.808824177468025	0.991300786196696	0.700360141783879	-0.205759018957896	0.617363344051447	0.595741473246391	0.600969434849397	0.299785157904565	0.428044287530392	0.135496435340032	0.656033227134628	38.7252284655504	57.8060136830329	48.0745723993139	0.294033218197798	-0.1135	0.3494
