Protein	Protein(Ensembl)	Gene_Id	Source ID	ratio	EsExp	Es	Fluxes	iCUB	tAI	T3s	C3s	A3s	G3s	CAI_CODONW	CBI	Fop_CODONW	Nc	GC3s	GC	L_sym	L_aa	Gravy	Aromo	CAI_EMBOSS	CAI_coRdon	MELP	E	GCB	Fop_coRdon	MILC_SELF	MILC_REF	B_SELF	B_REF	MCB_SELF	MCB_REF	ENC	ENC_prime_SELF	ENC_prime_REF	SCUO	Sc	St
P05694	YER091C	CENPK1137D_3503	fluxes_kapp_Gecko_Yu2021_Ile_std	17.2051941593418	0.000001051243822	1.80868540663186E-05	0.0189149285800097	25.5933330636181	0.445768745903652	0.4314	0.3355	0.3158	0.1823	0.657	0.683	0.812	29.89	0.403	0.418	749	767	-0.281095	0.093872	0.849	0.924567576354745	2.24538544026689	1.95279321384565	0.311168496844878	0.746367239101717	1.16159469651733	0.51732530000696	0.687221737048099	0.351917311149779	0.714414575386647	0.275355325593402	29.8854621152729	39.3385699855792	50.1044859297379	0.453419786590774	-0.1442	0.1284
P07264	YGL009C	CENPK1137D_2963	fluxes_kapp_Gecko_Yu2020_CN115	17.2331635209035	1.88650132916267E-07	3.2510385887862E-06	0.073274454	20	0.32699172889041	0.4927	0.2472	0.3889	0.1299	0.336	0.364	0.623	39.82	0.294	0.404	756	779	-0.354814	0.074454	0.7	0.748166601992682	1.56629000417256	1.10661452298157	-0.069616461906638	0.590849673202614	0.652504396297566	0.416592326171596	0.335378010210869	0.303066698697624	0.26355799133398	0.380379631807476	39.8220687232235	54.0585538474873	50.8070282704306	0.239071452291012	-0.147	0.0595
P07143	YOR065W	CENPK1137D_2085	fluxes_kapp_Gecko_Yu2021_N30_030	17.3023869261156	0.0000007137131226	1.23489406014714E-05	4.03044223195967	38.5033265093932	0.320467754969923	0.4308	0.2806	0.3476	0.1614	0.304	0.37	0.609	41.27	0.36	0.455	297	309	-0.396116	0.10356	0.667	0.734682083657323	1.70098408903244	1.08431723367265	-0.096401485592758	0.473856209150327	0.672644378904232	0.395444250914098	0.403949888485509	0.372538474849567	0.256254890709495	0.313921130206827	41.2730060753975	53.3129311657892	53.8703716381104	0.232220684581402	-0.1369	0.0565
P37012	YMR105C	CENPK1137D_136	fluxes_kapp_Gecko_Yu2021_Ile_N30	17.34272837759	1.293763964E-08	2.24373970123661E-07	0.13017166	34.5266524724119	0.318136969880364	0.4836	0.2823	0.3118	0.1984	0.308	0.336	0.612	42.16	0.366	0.412	554	569	-0.343234	0.110721	0.675	0.711152153252383	1.7068171814541	1.27078710888795	-0.100136601042397	0.536412078152753	0.639039098901237	0.374403952482372	0.356953843639313	0.280891930003665	0.307418134503164	0.356621343423792	42.159551504588	51.6263250339777	50.2530535015054	0.179865946721164	-0.2344	0.0446
P39954	YER043C	CENPK1137D_3444	fluxes_kapp_Gecko_Yu2021_N30_010	17.3669320832433	0.0000004045798354	7.02631052364156E-06	0.0114525584225424	24.9213062278328	0.412303081493087	0.4525	0.3603	0.2738	0.1634	0.641	0.662	0.799	31.55	0.413	0.434	433	449	0.003786	0.073497	0.831	0.943311792506674	2.01654773793708	2.00454640034762	0.286182826972324	0.737193763919822	1.12987141511519	0.560299859933413	0.665030952474506	0.33176131635525	0.545318147863009	0.338238299662985	31.5500634390161	41.2445667896051	49.022688220605	0.473889110363662	-0.2659	0.1014
P37012	YMR105C	CENPK1137D_136	fluxes_kapp_Gecko_Yu2021_Gln_glc2	17.4003321410187	1.284230968E-08	2.2346045388982E-07	0.135652572	34.5266524724119	0.318136969880364	0.4836	0.2823	0.3118	0.1984	0.308	0.336	0.612	42.16	0.366	0.412	554	569	-0.343234	0.110721	0.675	0.711152153252383	1.7068171814541	1.27078710888795	-0.100136601042397	0.536412078152753	0.639039098901237	0.374403952482372	0.356953843639313	0.280891930003665	0.307418134503164	0.356621343423792	42.159551504588	51.6263250339777	50.2530535015054	0.179865946721164	-0.2344	0.0446
P47125	YJR078W	CENPK1137D_1371	fluxes_kapp_Gecko_Yu2021_Phe_std	17.4690596831495	7.6411063E-10	1.3348294199999E-08	0.000600930000000055	27.3396434878567	0.301749855430546	0.3071	0.2826	0.3284	0.3518	0.126	0.115	0.466	54.68	0.486	0.453	436	453	-0.272406	0.072848	0.461	0.619605679221348	0.82111848298329	0.566898267961644	-0.640333071769035	0.288288288288288	0.615144976303472	0.749154950292344	0.328092294414348	0.578749862112027	0.257698375594809	1.71400787594826	54.684995053336	53.2076381339245	29.2010402355471	0.079956916415976	0.0855	0.0282
P31116	YJR139C	CENPK1137D_1436	fluxes_kapp_Gecko_Lahtvee2017_REF	17.4702355512607	3.06963512203221E-08	5.36272486383255E-07	0.0531831496000001	26.339137350729	0.370526636732019	0.547	0.245	0.2448	0.1811	0.467	0.506	0.707	36.58	0.341	0.402	355	359	0.050418	0.077994	0.768	0.79398062805363	2.52969548941029	1.53871940486374	0.122794882579192	0.659154929577465	0.86908781668369	0.343554321190765	0.551225836851579	0.358236748759525	0.352349103421254	0.165107271881483	36.576758083841	50.0306910035818	55.2628651242614	0.338931312827377	-0.3119	0.0659
P32861	YKL035W	CENPK1137D_970	fluxes_kapp_Gecko_Yu2021_Ile_std	17.4842329439002	0.00000010755418	1.88050233721017E-06	0.135652572	41.6790400828008	0.363314925195669	0.3844	0.326	0.3003	0.2507	0.33	0.41	0.648	43.43	0.448	0.415	489	499	-0.298597	0.07014	0.671	0.703129615828407	2.30882195316585	1.37117771526164	-0.070945670837235	0.564777327935223	0.669312154020952	0.289893360162828	0.388085472928004	0.283030761518722	0.282155066132742	0.389023779701724	43.4332397325872	53.6737192356649	54.5397107325196	0.181113908366164	-0.1155	0.0626
P05626	YPL078C	CENPK1137D_1621	fluxes_kapp_Gecko_Yu2021_N30_030	17.5155082353141	0.0000008232124642	1.44189846961083E-05	0.270152407244609	39.7996415636681	0.350352828058747	0.4541	0.2108	0.3614	0.2169	0.267	0.315	0.586	41.71	0.338	0.396	237	244	-0.127049	0.057377	0.643	0.686821768076453	2.26113996079743	0.850923858336654	-0.172574756636919	0.491666666666667	0.60461021124868	0.267391767750393	0.377852462723164	0.444049674975352	0.198341270385456	0.371546323881114	41.711110462543	56.8606579188415	49.7657596118142	0.247869258699425	-0.1257	0.052
P05626	YPL078C	CENPK1137D_1621	fluxes_kapp_Gecko_Yu2021_N30_010	17.6128869943105	0.0000004397551243	7.74535730946488E-06	6.00247995457462	39.7996415636681	0.350352828058747	0.4541	0.2108	0.3614	0.2169	0.267	0.315	0.586	41.71	0.338	0.396	237	244	-0.127049	0.057377	0.643	0.686821768076453	2.26113996079743	0.850923858336654	-0.172574756636919	0.491666666666667	0.60461021124868	0.267391767750393	0.377852462723164	0.444049674975352	0.198341270385456	0.371546323881114	41.711110462543	56.8606579188415	49.7657596118142	0.247869258699425	-0.1257	0.052
P31116	YJR139C	CENPK1137D_1436	fluxes_kapp_Gecko_Yu2021_std_010	17.8365003925258	1.956232649E-08	3.48923444117603E-07	0.0537258348	26.339137350729	0.370526636732019	0.547	0.245	0.2448	0.1811	0.467	0.506	0.707	36.58	0.341	0.402	355	359	0.050418	0.077994	0.768	0.79398062805363	2.52969548941029	1.53871940486374	0.122794882579192	0.659154929577465	0.86908781668369	0.343554321190765	0.551225836851579	0.358236748759525	0.352349103421254	0.165107271881483	36.576758083841	50.0306910035818	55.2628651242614	0.338931312827377	-0.3119	0.0659
P38708	YHR020W	CENPK1137D_5413	fluxes_kapp_Gecko_Yu2021_N30_018	17.8875738054779	5.586834454E-08	9.99349136349116E-07	0.035164098	33.5645007159942	0.377226307778512	0.4272	0.3107	0.3244	0.2305	0.355	0.42	0.659	39.72	0.411	0.434	662	688	-0.39375	0.094477	0.696	0.737757567143401	1.65487426123483	1.37200613513467	-0.027588339208769	0.450662739322533	0.771015749578849	0.465905940795487	0.4118722558021	0.300197094790448	0.340686626660162	0.414151900172752	39.7154338031322	48.4102436781064	47.5268497182864	0.222142210661449	-0.1589	0.07
P06208	YNL104C	CENPK1137D_2575	fluxes_kapp_Gecko_Yu2020_CN115	17.9649470897322	6.08241511952016E-08	1.09270265799967E-06	0.073274454	35.4794409595296	0.34023037048604	0.462	0.286	0.3077	0.1963	0.292	0.347	0.61	43.47	0.378	0.439	603	619	-0.384976	0.080775	0.651	0.676016457330566	1.70552783481596	1.02079530669298	-0.105424940754931	0.366666666666667	0.649061611366622	0.380563481942036	0.345318657712311	0.338283939442298	0.266425755582578	0.392405828707597	43.4721246982226	53.7390473041278	50.0846530482855	0.168093653216329	-0.1922	0.0493
P31116	YJR139C	CENPK1137D_1436	fluxes_kapp_Gecko_Yu2021_Gln_glc2	18.0054679954115	2.874563746E-08	5.17578655293731E-07	0.0537258348	26.339137350729	0.370526636732019	0.547	0.245	0.2448	0.1811	0.467	0.506	0.707	36.58	0.341	0.402	355	359	0.050418	0.077994	0.768	0.79398062805363	2.52969548941029	1.53871940486374	0.122794882579192	0.659154929577465	0.86908781668369	0.343554321190765	0.551225836851579	0.358236748759525	0.352349103421254	0.165107271881483	36.576758083841	50.0306910035818	55.2628651242614	0.338931312827377	-0.3119	0.0659
P31116	YJR139C	CENPK1137D_1436	fluxes_kapp_Gecko_Yu2021_N30_010	18.0222978989524	1.586980339E-08	2.86010324292384E-07	0.048841668	26.339137350729	0.370526636732019	0.547	0.245	0.2448	0.1811	0.467	0.506	0.707	36.58	0.341	0.402	355	359	0.050418	0.077994	0.768	0.79398062805363	2.52969548941029	1.53871940486374	0.122794882579192	0.659154929577465	0.86908781668369	0.343554321190765	0.551225836851579	0.358236748759525	0.352349103421254	0.165107271881483	36.576758083841	50.0306910035818	55.2628651242614	0.338931312827377	-0.3119	0.0659
P38972	YGR061C	CENPK1137D_3028	fluxes_kapp_Gecko_Yu2020_CN115	18.046001175744	6.65267396393368E-06	0.000120054162174989	0.0202384115999968	25.5051512699776	0.309590307008274	0.467	0.2266	0.3777	0.1746	0.277	0.336	0.599	40.93	0.315	0.407	1310	1358	-0.220398	0.075847	0.66	0.699007439969534	1.57520735620317	0.993092224472559	-0.134275857281255	0.560663149962321	0.613804075572055	0.389665572062555	0.296740973420556	0.298805051643777	0.218431616665123	0.477589356673981	40.9306720942696	55.377288877858	49.3708445959068	0.192609214598503	-0.0959	0.0581
P09457	YDR298C	CENPK1137D_4121	fluxes_kapp_Gecko_Lahtvee2017_EtOH40	18.1478654993152	8.09465294703636E-07	1.46900672946451E-05	9.63383830301572	36.1451446904471	0.341278111636082	0.4302	0.2326	0.3121	0.2638	0.232	0.289	0.564	44.25	0.393	0.409	211	212	-0.093868	0.051887	0.607	0.69587962762806	1.74640547993741	0.859686258429007	-0.22740066478935	0.371428571428571	0.581044582775182	0.332708863691843	0.370074665218961	0.430476422753617	0.165059716464888	0.305729726059453	44.252252070799	61	52.757865218184	0.202467711184968	-0.0313	0.0746
P00549	YAL038W	CENPK1137D_4941	fluxes_kapp_Gecko_Yu2021_Phe_std	18.160033920706	0.0000003560339781	6.46558911921989E-06	2.19813022090328	29.3890605625786	0.469323188559011	0.3511	0.4504	0.2306	0.1948	0.893	0.882	0.93	24.86	0.52	0.463	488	500	-0.148	0.062	0.892	1.11203152632086	1.97774979494935	1.68426170980063	0.480478688169157	0.844	1.69976010094382	0.85944142443324	0.928563752237479	0.551317973230773	1.02773487954504	0.426418964683256	24.8604604228754	30.0627737970899	40.2032837408327	0.701545012899438	-0.1823	0.1083
P37012	YMR105C	CENPK1137D_136	fluxes_kapp_Gecko_Yu2021_Ile_std	18.2536780050023	1.293763964E-08	2.36159508133314E-07	0.135652572	34.5266524724119	0.318136969880364	0.4836	0.2823	0.3118	0.1984	0.308	0.336	0.612	42.16	0.366	0.412	554	569	-0.343234	0.110721	0.675	0.711152153252383	1.7068171814541	1.27078710888795	-0.100136601042397	0.536412078152753	0.639039098901237	0.374403952482372	0.356953843639313	0.280891930003665	0.307418134503164	0.356621343423792	42.159551504588	51.6263250339777	50.2530535015054	0.179865946721164	-0.2344	0.0446
P46655	YGL245W	CENPK1137D_2901	fluxes_kapp_Gecko_Yu2021_Gln_glc1	18.2936363235726	0.0000004368867672	7.99224763373811E-06	0.03579752	29.5277830250244	0.38193423176846	0.4471	0.312	0.3366	0.2022	0.461	0.478	0.694	36.74	0.388	0.402	680	708	-0.458192	0.088983	0.766	0.818471586007947	1.82510860031033	1.93777412093913	0.09400879265782	0.599144079885877	0.808996948917595	0.443259622347974	0.466843952495192	0.240917631962666	0.453542651284922	0.335096083114119	36.7352980492991	47.8453860710193	50.4350520380502	0.288398797433882	-0.1451	0.0879
P47125	YJR078W	CENPK1137D_1371	fluxes_kapp_Gecko_Yu2021_Phe_N30	18.3251017225519	7.66676831E-10	1.40494309163987E-08	0.000600419243385294	27.3396434878567	0.301749855430546	0.3071	0.2826	0.3284	0.3518	0.126	0.115	0.466	54.68	0.486	0.453	436	453	-0.272406	0.072848	0.461	0.619605679221348	0.82111848298329	0.566898267961644	-0.640333071769035	0.288288288288288	0.615144976303472	0.749154950292344	0.328092294414348	0.578749862112027	0.257698375594809	1.71400787594826	54.684995053336	53.2076381339245	29.2010402355471	0.079956916415976	0.0855	0.0282
P06168	YLR355C	CENPK1137D_724	fluxes_kapp_Gecko_Yu2020_CN115	18.3869288293539	6.2844958147788E-07	1.1555257727471E-05	0.138687516	26.5139195304407	0.443784071045391	0.3599	0.4236	0.2609	0.1993	0.802	0.823	0.892	27.51	0.497	0.463	380	395	-0.446329	0.106329	0.871	1.04908240572328	2.08730659445422	1.80548645126537	0.438141901550881	0.834605597964377	1.51739442883693	0.726962887420809	0.873023957704155	0.483539467766319	0.888476247478596	0.376611072390411	27.5051770332085	32.7431078433425	44.6742886759262	0.659396772804683	-0.1548	0.1248
P37254	YNR033W	CENPK1137D_2711	fluxes_kapp_Gecko_Yu2021_N30_030	18.4229514048586	1.602606735E-08	2.95247460000041E-07	1.80689999999921E-05	34.2067602604448	0.27024646844111	0.3994	0.2646	0.3502	0.2827	0.136	0.081	0.462	56.39	0.41	0.418	757	787	-0.266328	0.092757	0.498	0.626603546197421	0.752157224373802	0.393028217752773	-0.562958279710485	0.290364583333333	0.518411084194851	0.68923234052089	0.201166761962256	0.511837961947039	0.113605370247378	1.30854105753463	56.3863227414918	60.3597472523763	32.7093828554699	0.050007704559187	-0.023	0.0184
P47125	YJR078W	CENPK1137D_1371	fluxes_kapp_Gecko_Yu2021_Ile_N30	18.5059492910247	7.21297459E-10	1.3348294199999E-08	0.000576649999999879	27.3396434878567	0.301749855430546	0.3071	0.2826	0.3284	0.3518	0.126	0.115	0.466	54.68	0.486	0.453	436	453	-0.272406	0.072848	0.461	0.619605679221348	0.82111848298329	0.566898267961644	-0.640333071769035	0.288288288288288	0.615144976303472	0.749154950292344	0.328092294414348	0.578749862112027	0.257698375594809	1.71400787594826	54.684995053336	53.2076381339245	29.2010402355471	0.079956916415976	0.0855	0.0282
P19414	YLR304C	CENPK1137D_677	fluxes_kapp_Gecko_Yu2021_Ile_std	18.5683717265193	1.538000659E-08	2.85581679519436E-07	0.128908842135713	34.5247458526327	0.353998127879543	0.5231	0.2417	0.308	0.1768	0.462	0.513	0.709	34.14	0.326	0.415	752	778	-0.38072	0.078406	0.783	0.844881287164319	1.89054114651779	1.80761260105263	0.108437714716357	0.691003911342894	0.879235379470311	0.465070745003242	0.504275493915056	0.278973212303012	0.485774698741864	0.304116228757736	34.1359115079441	45.0970606262682	48.4358855869436	0.320929842648487	-0.2331	0.0831
P29704	YHR190W	CENPK1137D_5342	fluxes_kapp_Gecko_Yu2020_CN115	18.5714419811364	8.02090559387655E-08	1.48959782872851E-06	0.00676021802848477	32.9288751122426	0.343772392927455	0.3514	0.3429	0.3185	0.3085	0.297	0.35	0.616	46.77	0.481	0.402	430	444	-0.107207	0.108108	0.649	0.724933545445815	1.76938062151319	1.14686195513128	-0.138854771084572	0.418764302059497	0.631220218934061	0.35674642937721	0.351937728539176	0.306870174709816	0.290901816855817	0.443565605359495	46.7693648745222	53.8400172040346	47.961763535652	0.148953885013808	-0.0961	0.0556
P49367	YDR234W	CENPK1137D_4058	fluxes_kapp_Gecko_Yu2020_Clim	18.5979913466368	3.73170917038579E-07	0.0000069402294859	0.070752924	45.3318540120969	0.310650931305283	0.4134	0.2744	0.3093	0.253	0.2	0.232	0.541	49.21	0.412	0.45	673	693	-0.210678	0.067821	0.569	0.63828353717342	1.20438486159523	0.70062691032483	-0.316585689432552	0.185735512630015	0.553276628903614	0.459385240172139	0.265237612671137	0.378571831544646	0.179039310204239	0.552492507924759	49.2129103219607	58.3202620985839	46.545039317841	0.095735106142726	-0.1473	0.0209
P38795	YHR074W	CENPK1137D_5218	fluxes_kapp_Gecko_Yu2021_N30_010	18.9049470616512	1.32390426E-09	2.50283399499945E-08	0.000546299999999791	41.0856500444708	0.281310033736134	0.4301	0.2314	0.4043	0.1949	0.172	0.116	0.469	48.93	0.329	0.408	683	714	-0.198599	0.091036	0.559	0.668128688877379	0.952516868782012	0.456359778378654	-0.372758612381199	0.329022988505747	0.560596515577601	0.588542349170612	0.209834388171486	0.459800355142999	0.157697267424542	0.761282695165702	48.9256001529797	56.5520026745935	41.9077970871078	0.113948152076869	-0.0962	0.0295
P49367	YDR234W	CENPK1137D_4058	fluxes_kapp_Gecko_Yu2020_CN30	18.9082884515449	2.92440737751816E-07	5.52955382439394E-06	0.070752924	45.3318540120969	0.310650931305283	0.4134	0.2744	0.3093	0.253	0.2	0.232	0.541	49.21	0.412	0.45	673	693	-0.210678	0.067821	0.569	0.63828353717342	1.20438486159523	0.70062691032483	-0.316585689432552	0.185735512630015	0.553276628903614	0.459385240172139	0.265237612671137	0.378571831544646	0.179039310204239	0.552492507924759	49.2129103219607	58.3202620985839	46.545039317841	0.095735106142726	-0.1473	0.0209
P47011	YJL137C	CENPK1137D_1495	fluxes_kapp_Gecko_Yu2021_N30_030	19.1156861624802	6.73929045E-10	1.288261612E-08	0.09419877	28.5278035125396	0.274862641058217	0.4096	0.2457	0.4185	0.2571	0.14	0.05	0.44	55.51	0.367	0.39	368	380	-0.384474	0.115789	0.516	0.684722426863707	0.842015660733386	0.477173657409391	-0.526396690823441	0.402173913043478	0.489671116972885	0.581546329609104	0.218818534758102	0.458572118054636	0.147856079705122	1.08810041772928	55.5112213422592	61	30.6984269337627	0.074386219914542	0.0027	0.0264
P36010	YKL067W	CENPK1137D_938	fluxes_kapp_Gecko_Yu2021_N30_030	19.2845003598324	4.079186127E-08	7.86650663339549E-07	0.404558697	35.7841089422974	0.314698662512679	0.5391	0.1739	0.3866	0.1636	0.229	0.221	0.534	47.15	0.26	0.397	146	153	-0.36732	0.091503	0.621	0.754104271840534	1.19732483763588	0.801377640901569	-0.246973698962705	0.520547945205479	0.54255828221511	0.453142092405259	0.380567660167589	0.47489178727203	0.145038454769911	0.257565178547983	47.1500823920712	61	54.3056860342023	0.261944180696688	-0.1109	0.0524
P31116	YJR139C	CENPK1137D_1436	fluxes_kapp_Gecko_Lahtvee2017_EtOH60	19.2875068475539	3.02514791632077E-08	5.83475611509002E-07	0.0537258348	26.339137350729	0.370526636732019	0.547	0.245	0.2448	0.1811	0.467	0.506	0.707	36.58	0.341	0.402	355	359	0.050418	0.077994	0.768	0.79398062805363	2.52969548941029	1.53871940486374	0.122794882579192	0.659154929577465	0.86908781668369	0.343554321190765	0.551225836851579	0.358236748759525	0.352349103421254	0.165107271881483	36.576758083841	50.0306910035818	55.2628651242614	0.338931312827377	-0.3119	0.0659
P07257	YPR191W	CENPK1137D_1884	fluxes_kapp_Gecko_Yu2021_N30_005	19.3059613832624	0.0000003283159911	6.33845584568411E-06	5.2853353803725	31.2799065965174	0.343053211487963	0.3333	0.3301	0.3275	0.2545	0.227	0.279	0.559	49.08	0.466	0.435	367	368	-0.14837	0.089674	0.581	0.633218833695193	1.68813156792621	0.836191016558494	-0.221868116494883	0.442253521126761	0.578044064126001	0.342416476955111	0.344604049230477	0.412111637659971	0.201591737102716	0.430460080209291	49.0770087417724	57.5941914111078	48.1237645216134	0.130635544693478	-0.0178	0.0514
P39006	YNL169C	CENPK1137D_2510	fluxes_kapp_Gecko_Yu2020_CN115	19.3585196202114	2.85335074392624E-06	5.5236646359641E-05	0.00399421430356617	26.3782362226749	0.270499945524221	0.4486	0.2256	0.3689	0.2145	0.138	0.097	0.454	53.19	0.343	0.407	478	500	-0.2944	0.108	0.513	0.632407777363788	0.819932609550594	0.405122912552	-0.514168845619761	0.343558282208589	0.508420540993952	0.620076009993819	0.217679732526374	0.537317751679704	0.102416838152767	1.02418375475363	53.1879118966871	61	34.2942703128175	0.093820016361932	-0.0527	0.0383
P47125	YJR078W	CENPK1137D_1371	fluxes_kapp_Gecko_Yu2021_Ile_std	19.4779986274688	7.21297459E-10	1.40494309163987E-08	0.000600930000000055	27.3396434878567	0.301749855430546	0.3071	0.2826	0.3284	0.3518	0.126	0.115	0.466	54.68	0.486	0.453	436	453	-0.272406	0.072848	0.461	0.619605679221348	0.82111848298329	0.566898267961644	-0.640333071769035	0.288288288288288	0.615144976303472	0.749154950292344	0.328092294414348	0.578749862112027	0.257698375594809	1.71400787594826	54.684995053336	53.2076381339245	29.2010402355471	0.079956916415976	0.0855	0.0282
P07264	YGL009C	CENPK1137D_2963	fluxes_kapp_Gecko_Yu2020_CN50	19.5092370049961	1.19808734343441E-07	2.3373769935748E-06	0.073274454	20	0.32699172889041	0.4927	0.2472	0.3889	0.1299	0.336	0.364	0.623	39.82	0.294	0.404	756	779	-0.354814	0.074454	0.7	0.748166601992682	1.56629000417256	1.10661452298157	-0.069616461906638	0.590849673202614	0.652504396297566	0.416592326171596	0.335378010210869	0.303066698697624	0.26355799133398	0.380379631807476	39.8220687232235	54.0585538474873	50.8070282704306	0.239071452291012	-0.147	0.0595
P32377	YNR043W	CENPK1137D_2722	fluxes_kapp_Gecko_Yu2020_CN115	19.5492448118707	1.53950420270938E-07	3.00961445476695E-06	0.0405619021709086	30.1210470549027	0.322613644980748	0.373	0.2926	0.3846	0.2036	0.2	0.237	0.544	50.42	0.391	0.434	379	396	-0.284344	0.093434	0.575	0.649320295062266	1.34253919305458	0.683601058101139	-0.331347622949688	0.341025641025641	0.537977999197779	0.400716792463807	0.276878319957514	0.405029098004336	0.166467391405205	0.517954707582144	50.4211984153317	59.2506145260608	44.4781357500415	0.129109728589097	-0.073	0.041
P28241	YOR136W	CENPK1137D_2153	fluxes_kapp_Gecko_Yu2021_N30_005	19.6085705620307	1.885615611E-08	3.69742267611601E-07	0.1259571258	31.5861477125928	0.316053514291862	0.4434	0.2547	0.3581	0.1348	0.245	0.288	0.571	43.42	0.321	0.408	364	369	-0.044444	0.062331	0.62	0.664283498547551	1.9683528441371	0.915008999796994	-0.193118202345157	0.42296918767507	0.584829454597549	0.297116168140033	0.329624361213816	0.360241660231699	0.187031296359474	0.339502729418183	43.4209089734879	57.4419417448143	53.2366059396357	0.191243317371504	-0.1382	0.0374
P36148	YKR067W	CENPK1137D_1077	fluxes_kapp_Gecko_Yu2020_CN30	19.7595905312007	1.39050891617497E-07	2.74758868136011E-06	0.00695599773733906	32.6906224953981	0.300479839116178	0.4199	0.2402	0.3398	0.2549	0.171	0.167	0.503	50.13	0.381	0.403	729	743	-0.15249	0.094213	0.541	0.607009157770276	1.18345219015021	0.412396482686028	-0.436397204615101	0.244072524407252	0.518860858605625	0.438429928073198	0.189990005815277	0.460697444793492	0.104630262833258	0.776173714143224	50.1277621396931	59.8843751515739	40.7679039117911	0.083629771744755	-0.0892	0.0339
P19414	YLR304C	CENPK1137D_677	fluxes_kapp_Gecko_Yu2021_Phe_N30	19.7674319751288	0.0000000182976328	3.61697211679885E-07	0.1259564526	34.5247458526327	0.353998127879543	0.5231	0.2417	0.308	0.1768	0.462	0.513	0.709	34.14	0.326	0.415	752	778	-0.38072	0.078406	0.783	0.844881287164319	1.89054114651779	1.80761260105263	0.108437714716357	0.691003911342894	0.879235379470311	0.465070745003242	0.504275493915056	0.278973212303012	0.485774698741864	0.304116228757736	34.1359115079441	45.0970606262682	48.4358855869436	0.320929842648487	-0.2331	0.0831
P36148	YKR067W	CENPK1137D_1077	fluxes_kapp_Gecko_Lahtvee2017_REF	19.7831821937954	1.08939596496762E-06	2.155171885614E-05	0.00397190793906127	32.6906224953981	0.300479839116178	0.4199	0.2402	0.3398	0.2549	0.171	0.167	0.503	50.13	0.381	0.403	729	743	-0.15249	0.094213	0.541	0.607009157770276	1.18345219015021	0.412396482686028	-0.436397204615101	0.244072524407252	0.518860858605625	0.438429928073198	0.189990005815277	0.460697444793492	0.104630262833258	0.776173714143224	50.1277621396931	59.8843751515739	40.7679039117911	0.083629771744755	-0.0892	0.0339
P19262	YDR148C	CENPK1137D_3972	fluxes_kapp_Gecko_Yu2021_N30_013	19.8233805121566	2.212169137E-08	0.0000004385267056	0.000000988	41.793043771806	0.358222167444503	0.4548	0.2345	0.3273	0.2176	0.24	0.29	0.572	43.15	0.361	0.431	449	463	-0.379482	0.051836	0.615	0.649826403410352	1.56691561044838	0.845719695768403	-0.223268693817337	0.434210526315789	0.609588904612067	0.389037482648878	0.32945447107899	0.38955515962018	0.203455016454991	0.383985997152229	43.1533438599434	56.3992961811094	50.3788970136146	0.170239740023934	-0.1787	0.0392
P32377	YNR043W	CENPK1137D_2722	fluxes_kapp_Gecko_Yu2020_CN50	19.9628948858137	1.78416722297429E-07	3.56171427309498E-06	0.0405619021709086	30.1210470549027	0.322613644980748	0.373	0.2926	0.3846	0.2036	0.2	0.237	0.544	50.42	0.391	0.434	379	396	-0.284344	0.093434	0.575	0.649320295062266	1.34253919305458	0.683601058101139	-0.331347622949688	0.341025641025641	0.537977999197779	0.400716792463807	0.276878319957514	0.405029098004336	0.166467391405205	0.517954707582144	50.4211984153317	59.2506145260608	44.4781357500415	0.129109728589097	-0.073	0.041
P36010	YKL067W	CENPK1137D_938	fluxes_kapp_Gecko_Yu2021_Gln_glc2	19.9863665626233	1.446921075E-08	2.8918694992135E-07	0.1405309158	35.7841089422974	0.314698662512679	0.5391	0.1739	0.3866	0.1636	0.229	0.221	0.534	47.15	0.26	0.397	146	153	-0.36732	0.091503	0.621	0.754104271840534	1.19732483763588	0.801377640901569	-0.246973698962705	0.520547945205479	0.54255828221511	0.453142092405259	0.380567660167589	0.47489178727203	0.145038454769911	0.257565178547983	47.1500823920712	61	54.3056860342023	0.261944180696688	-0.1109	0.0524
P06208	YNL104C	CENPK1137D_2575	fluxes_kapp_Gecko_Yu2020_CN50	20.1620748097047	3.89648867438585E-08	7.85612961481347E-07	0.073274454	35.4794409595296	0.34023037048604	0.462	0.286	0.3077	0.1963	0.292	0.347	0.61	43.47	0.378	0.439	603	619	-0.384976	0.080775	0.651	0.676016457330566	1.70552783481596	1.02079530669298	-0.105424940754931	0.366666666666667	0.649061611366622	0.380563481942036	0.345318657712311	0.338283939442298	0.266425755582578	0.392405828707597	43.4721246982226	53.7390473041278	50.0846530482855	0.168093653216329	-0.1922	0.0493
P28777	YGL148W	CENPK1137D_2826	fluxes_kapp_Gecko_Yu2021_std_010	20.4929863879679	0.0000002757201798	5.65032989152947E-06	0.0332766225000001	37.2734124034826	0.368746984397371	0.3531	0.3696	0.2823	0.2333	0.323	0.461	0.677	40.3	0.479	0.478	365	376	-0.377926	0.066489	0.648	0.719510494852687	1.76610837794643	1.16738806397572	-0.068289510208394	0.588709677419355	0.830620887157914	0.470311390586194	0.527104595775181	0.451524743177555	0.439742325983851	0.475648965827109	40.301606542211	48.9577284251224	45.8477646553542	0.252439541451803	-0.1367	0.0493
