Protein	Source ID	Standard Name	ratio	EsExp	Es	Fluxes	iCUB	tAI	T3s	C3s	A3s	G3s	CAI_CODONW	CBI	Fop_CODONW	Nc	GC3s	GC	L_sym	L_aa	Gravy	Aromo	CAI_EMBOSS	CAI_coRdon	MELP	E	GCB	Fop_coRdon	MILC_SELF	MILC_REF	B_SELF	B_REF	MCB_SELF	MCB_REF	ENC	ENC_prime_SELF	ENC_prime_REF	SCUO	Sc	St
P25665	fluxes_kapp_Gecko_GLC_CHEM_mu=0.41_P	metE	433.450117352553	1.0723202976E-07	4.64797358834244E-05	0.031641545	35.3035599455674	0.355246522578118	0.2721	0.3439	0.2065	0.4288	0.42	0.355	0.619	42.95	0.607	0.563	721	753	-0.2583	0.082337	0.769	0.760952465248948	0.904406412574822	0.648238437165802	-0.185047293917219	0.429539295392954	0.553510737317652	0.612015493943503	0.225458610964385	0.347801978466635	0.111501434651643	0.848209761458541	42.9488770383443	59.3664961301401	39.9988687416243	0.192026849987946	-0.0401	0.3537
P25665	fluxes_kapp_Gecko_GLC_CHEM_mu=0.35_S	metE	433.450117352553	0.0000000915395376	3.96778233151184E-05	0.027011075	35.3035599455674	0.355246522578118	0.2721	0.3439	0.2065	0.4288	0.42	0.355	0.619	42.95	0.607	0.563	721	753	-0.2583	0.082337	0.769	0.760952465248948	0.904406412574822	0.648238437165802	-0.185047293917219	0.429539295392954	0.553510737317652	0.612015493943503	0.225458610964385	0.347801978466635	0.111501434651643	0.848209761458541	42.9488770383443	59.3664961301401	39.9988687416243	0.192026849987946	-0.0401	0.3537
P25665	fluxes_kapp_Gecko_GLC_CHEM_mu=0.51_P	metE	433.450117352553	1.3338618336E-07	5.78162568306011E-05	0.039358995	35.3035599455674	0.355246522578118	0.2721	0.3439	0.2065	0.4288	0.42	0.355	0.619	42.95	0.607	0.563	721	753	-0.2583	0.082337	0.769	0.760952465248948	0.904406412574822	0.648238437165802	-0.185047293917219	0.429539295392954	0.553510737317652	0.612015493943503	0.225458610964385	0.347801978466635	0.111501434651643	0.848209761458541	42.9488770383443	59.3664961301401	39.9988687416243	0.192026849987946	-0.0401	0.3537
P25665	fluxes_kapp_Gecko_XYL_BATCH_mu=0.55_S	metE	433.450117352553	0.0000001438478448	6.23508652094718E-05	0.042445975	35.3035599455674	0.355246522578118	0.2721	0.3439	0.2065	0.4288	0.42	0.355	0.619	42.95	0.607	0.563	721	753	-0.2583	0.082337	0.769	0.760952465248948	0.904406412574822	0.648238437165802	-0.185047293917219	0.429539295392954	0.553510737317652	0.612015493943503	0.225458610964385	0.347801978466635	0.111501434651643	0.848209761458541	42.9488770383443	59.3664961301401	39.9988687416243	0.192026849987946	-0.0401	0.3537
P25665	fluxes_kapp_Gecko_GLC_CHEM_mu=0.36_P	metE	433.450117352553	9.415495296E-08	4.08114754098361E-05	0.02778282	35.3035599455674	0.355246522578118	0.2721	0.3439	0.2065	0.4288	0.42	0.355	0.619	42.95	0.607	0.563	721	753	-0.2583	0.082337	0.769	0.760952465248948	0.904406412574822	0.648238437165802	-0.185047293917219	0.429539295392954	0.553510737317652	0.612015493943503	0.225458610964385	0.347801978466635	0.111501434651643	0.848209761458541	42.9488770383443	59.3664961301401	39.9988687416243	0.192026849987946	-0.0401	0.3537
P25665	fluxes_kapp_Gecko_GLC_CHEM_mu=0.49_V	metE	433.450117352553	1.2815535264E-07	5.55489526411658E-05	0.037815505	35.3035599455674	0.355246522578118	0.2721	0.3439	0.2065	0.4288	0.42	0.355	0.619	42.95	0.607	0.563	721	753	-0.2583	0.082337	0.769	0.760952465248948	0.904406412574822	0.648238437165802	-0.185047293917219	0.429539295392954	0.553510737317652	0.612015493943503	0.225458610964385	0.347801978466635	0.111501434651643	0.848209761458541	42.9488770383443	59.3664961301401	39.9988687416243	0.192026849987946	-0.0401	0.3537
P25665	fluxes_kapp_Gecko_GAM_BATCH_mu=0.46_S	metE	433.450117352553	1.2030910656E-07	5.21479963570128E-05	0.03550027	35.3035599455674	0.355246522578118	0.2721	0.3439	0.2065	0.4288	0.42	0.355	0.619	42.95	0.607	0.563	721	753	-0.2583	0.082337	0.769	0.760952465248948	0.904406412574822	0.648238437165802	-0.185047293917219	0.429539295392954	0.553510737317652	0.612015493943503	0.225458610964385	0.347801978466635	0.111501434651643	0.848209761458541	42.9488770383443	59.3664961301401	39.9988687416243	0.192026849987946	-0.0401	0.3537
P25665	fluxes_kapp_Gecko_GLC_CHEM_mu=0.46_P	metE	433.450117352553	1.2030910656E-07	5.21479963570128E-05	0.03550027	35.3035599455674	0.355246522578118	0.2721	0.3439	0.2065	0.4288	0.42	0.355	0.619	42.95	0.607	0.563	721	753	-0.2583	0.082337	0.769	0.760952465248948	0.904406412574822	0.648238437165802	-0.185047293917219	0.429539295392954	0.553510737317652	0.612015493943503	0.225458610964385	0.347801978466635	0.111501434651643	0.848209761458541	42.9488770383443	59.3664961301401	39.9988687416243	0.192026849987946	-0.0401	0.3537
P25665	fluxes_kapp_Gecko_GLC_CHEM_mu=0.11_V	metE	433.450117352554	2.876956896E-08	1.24701730418944E-05	0.008489195	35.3035599455674	0.355246522578118	0.2721	0.3439	0.2065	0.4288	0.42	0.355	0.619	42.95	0.607	0.563	721	753	-0.2583	0.082337	0.769	0.760952465248948	0.904406412574822	0.648238437165802	-0.185047293917219	0.429539295392954	0.553510737317652	0.612015493943503	0.225458610964385	0.347801978466635	0.111501434651643	0.848209761458541	42.9488770383443	59.3664961301401	39.9988687416243	0.192026849987946	-0.0401	0.3537
P09126	fluxes_kapp_Gecko_GLC_CHEM_mu=0.40_V	hemD	442.188006930803	9.41563088E-11	4.16347905282332E-08	0.00009143	38.9790260895254	0.299685827629536	0.3333	0.2813	0.2929	0.3155	0.221	0.051	0.43	56.17	0.481	0.531	235	246	-0.123577	0.073171	0.626	0.723651538815469	0.716965220647701	0.726536715976597	-0.45696484432781	0.410041841004184	0.614706586082122	0.857372949732207	0.386385395532779	0.531818127062452	0.303742382898891	1.47158764189313	56.17039539486	55.7500416957764	34.7836683080779	0.11362857871332	-0.083	0.0708
P25665	fluxes_kapp_Gecko_GLC_CHEM_mu=0.40_V	metE	444.286370286366	0.0000001046166144	4.64797358834244E-05	0.031641545	35.3035599455674	0.355246522578118	0.2721	0.3439	0.2065	0.4288	0.42	0.355	0.619	42.95	0.607	0.563	721	753	-0.2583	0.082337	0.769	0.760952465248948	0.904406412574822	0.648238437165802	-0.185047293917219	0.429539295392954	0.553510737317652	0.612015493943503	0.225458610964385	0.347801978466635	0.111501434651643	0.848209761458541	42.9488770383443	59.3664961301401	39.9988687416243	0.192026849987946	-0.0401	0.3537
P09126	fluxes_kapp_Gecko_GLC_CHEM_mu=0.21_P	hemD	819.66557382295	4.943206212E-11	4.05177595628415E-08	0.000088977	38.9790260895254	0.299685827629536	0.3333	0.2813	0.2929	0.3155	0.221	0.051	0.43	56.17	0.481	0.531	235	246	-0.123577	0.073171	0.626	0.723651538815469	0.716965220647701	0.726536715976597	-0.45696484432781	0.410041841004184	0.614706586082122	0.857372949732207	0.386385395532779	0.531818127062452	0.303742382898891	1.47158764189313	56.17039539486	55.7500416957764	34.7836683080779	0.11362857871332	-0.083	0.0708
P09126	fluxes_kapp_Gecko_GLC_CHEM_mu=0.21_V	hemD	819.66557382295	4.943206212E-11	4.05177595628415E-08	0.000088977	38.9790260895254	0.299685827629536	0.3333	0.2813	0.2929	0.3155	0.221	0.051	0.43	56.17	0.481	0.531	235	246	-0.123577	0.073171	0.626	0.723651538815469	0.716965220647701	0.726536715976597	-0.45696484432781	0.410041841004184	0.614706586082122	0.857372949732207	0.386385395532779	0.531818127062452	0.303742382898891	1.47158764189313	56.17039539486	55.7500416957764	34.7836683080779	0.11362857871332	-0.083	0.0708
P09126	fluxes_kapp_Gecko_GLC_CHEM_mu=0.22_P	hemD	819.66557382295	5.178596984E-11	4.24471766848816E-08	0.000093214	38.9790260895254	0.299685827629536	0.3333	0.2813	0.2929	0.3155	0.221	0.051	0.43	56.17	0.481	0.531	235	246	-0.123577	0.073171	0.626	0.723651538815469	0.716965220647701	0.726536715976597	-0.45696484432781	0.410041841004184	0.614706586082122	0.857372949732207	0.386385395532779	0.531818127062452	0.303742382898891	1.47158764189313	56.17039539486	55.7500416957764	34.7836683080779	0.11362857871332	-0.083	0.0708
P09126	fluxes_kapp_Gecko_GLC_CHEM_mu=0.26_P	hemD	819.66557382295	6.120160072E-11	5.01648451730419E-08	0.000110162	38.9790260895254	0.299685827629536	0.3333	0.2813	0.2929	0.3155	0.221	0.051	0.43	56.17	0.481	0.531	235	246	-0.123577	0.073171	0.626	0.723651538815469	0.716965220647701	0.726536715976597	-0.45696484432781	0.410041841004184	0.614706586082122	0.857372949732207	0.386385395532779	0.531818127062452	0.303742382898891	1.47158764189313	56.17039539486	55.7500416957764	34.7836683080779	0.11362857871332	-0.083	0.0708
P09126	fluxes_kapp_Gecko_ACE_BATCH_mu=0.3_S	hemD	819.665573822951	7.06172316E-11	5.78825136612022E-08	0.00012711	38.9790260895254	0.299685827629536	0.3333	0.2813	0.2929	0.3155	0.221	0.051	0.43	56.17	0.481	0.531	235	246	-0.123577	0.073171	0.626	0.723651538815469	0.716965220647701	0.726536715976597	-0.45696484432781	0.410041841004184	0.614706586082122	0.857372949732207	0.386385395532779	0.531818127062452	0.303742382898891	1.47158764189313	56.17039539486	55.7500416957764	34.7836683080779	0.11362857871332	-0.083	0.0708
P09126	fluxes_kapp_Gecko_GLC_CHEM_mu=0.31_P	hemD	819.665573822951	7.297113932E-11	5.98119307832423E-08	0.000131347	38.9790260895254	0.299685827629536	0.3333	0.2813	0.2929	0.3155	0.221	0.051	0.43	56.17	0.481	0.531	235	246	-0.123577	0.073171	0.626	0.723651538815469	0.716965220647701	0.726536715976597	-0.45696484432781	0.410041841004184	0.614706586082122	0.857372949732207	0.386385395532779	0.531818127062452	0.303742382898891	1.47158764189313	56.17039539486	55.7500416957764	34.7836683080779	0.11362857871332	-0.083	0.0708
P09126	fluxes_kapp_Gecko_GLC_CHEM_mu=0.31_V	hemD	819.665573822951	7.297113932E-11	5.98119307832423E-08	0.000131347	38.9790260895254	0.299685827629536	0.3333	0.2813	0.2929	0.3155	0.221	0.051	0.43	56.17	0.481	0.531	235	246	-0.123577	0.073171	0.626	0.723651538815469	0.716965220647701	0.726536715976597	-0.45696484432781	0.410041841004184	0.614706586082122	0.857372949732207	0.386385395532779	0.531818127062452	0.303742382898891	1.47158764189313	56.17039539486	55.7500416957764	34.7836683080779	0.11362857871332	-0.083	0.0708
P09126	fluxes_kapp_Gecko_GLC_CHEM_mu=0.20_S	hemD	819.665573822951	4.70781544E-11	3.85883424408015E-08	0.00008474	38.9790260895254	0.299685827629536	0.3333	0.2813	0.2929	0.3155	0.221	0.051	0.43	56.17	0.481	0.531	235	246	-0.123577	0.073171	0.626	0.723651538815469	0.716965220647701	0.726536715976597	-0.45696484432781	0.410041841004184	0.614706586082122	0.857372949732207	0.386385395532779	0.531818127062452	0.303742382898891	1.47158764189313	56.17039539486	55.7500416957764	34.7836683080779	0.11362857871332	-0.083	0.0708
P25665	fluxes_kapp_Gecko_GLC_CHEM_mu=0.26_P	metE	823.55522296985	6.800079936E-08	5.60024134790528E-05	0.038124203	35.3035599455674	0.355246522578118	0.2721	0.3439	0.2065	0.4288	0.42	0.355	0.619	42.95	0.607	0.563	721	753	-0.2583	0.082337	0.769	0.760952465248948	0.904406412574822	0.648238437165802	-0.185047293917219	0.429539295392954	0.553510737317652	0.612015493943503	0.225458610964385	0.347801978466635	0.111501434651643	0.848209761458541	42.9488770383443	59.3664961301401	39.9988687416243	0.192026849987946	-0.0401	0.3537
P25665	fluxes_kapp_Gecko_ACE_BATCH_mu=0.3_S	metE	823.55522296985	0.0000000784624608	6.46181693989071E-05	0.043989465	35.3035599455674	0.355246522578118	0.2721	0.3439	0.2065	0.4288	0.42	0.355	0.619	42.95	0.607	0.563	721	753	-0.2583	0.082337	0.769	0.760952465248948	0.904406412574822	0.648238437165802	-0.185047293917219	0.429539295392954	0.553510737317652	0.612015493943503	0.225458610964385	0.347801978466635	0.111501434651643	0.848209761458541	42.9488770383443	59.3664961301401	39.9988687416243	0.192026849987946	-0.0401	0.3537
P25665	fluxes_kapp_Gecko_GLC_CHEM_mu=0.20_S	metE	823.55522296985	0.0000000523083072	4.30787795992714E-05	0.02932631	35.3035599455674	0.355246522578118	0.2721	0.3439	0.2065	0.4288	0.42	0.355	0.619	42.95	0.607	0.563	721	753	-0.2583	0.082337	0.769	0.760952465248948	0.904406412574822	0.648238437165802	-0.185047293917219	0.429539295392954	0.553510737317652	0.612015493943503	0.225458610964385	0.347801978466635	0.111501434651643	0.848209761458541	42.9488770383443	59.3664961301401	39.9988687416243	0.192026849987946	-0.0401	0.3537
P25665	fluxes_kapp_Gecko_GLC_CHEM_mu=0.31_P	metE	823.55522296985	8.107787616E-08	6.67721083788707E-05	0.0454557805	35.3035599455674	0.355246522578118	0.2721	0.3439	0.2065	0.4288	0.42	0.355	0.619	42.95	0.607	0.563	721	753	-0.2583	0.082337	0.769	0.760952465248948	0.904406412574822	0.648238437165802	-0.185047293917219	0.429539295392954	0.553510737317652	0.612015493943503	0.225458610964385	0.347801978466635	0.111501434651643	0.848209761458541	42.9488770383443	59.3664961301401	39.9988687416243	0.192026849987946	-0.0401	0.3537
P25665	fluxes_kapp_Gecko_GLC_CHEM_mu=0.31_V	metE	823.55522296985	8.107787616E-08	6.67721083788707E-05	0.0454557805	35.3035599455674	0.355246522578118	0.2721	0.3439	0.2065	0.4288	0.42	0.355	0.619	42.95	0.607	0.563	721	753	-0.2583	0.082337	0.769	0.760952465248948	0.904406412574822	0.648238437165802	-0.185047293917219	0.429539295392954	0.553510737317652	0.612015493943503	0.225458610964385	0.347801978466635	0.111501434651643	0.848209761458541	42.9488770383443	59.3664961301401	39.9988687416243	0.192026849987946	-0.0401	0.3537
P25665	fluxes_kapp_Gecko_GLC_CHEM_mu=0.21_P	metE	823.55522296985	5.492372256E-08	4.5232718579235E-05	0.0307926255	35.3035599455674	0.355246522578118	0.2721	0.3439	0.2065	0.4288	0.42	0.355	0.619	42.95	0.607	0.563	721	753	-0.2583	0.082337	0.769	0.760952465248948	0.904406412574822	0.648238437165802	-0.185047293917219	0.429539295392954	0.553510737317652	0.612015493943503	0.225458610964385	0.347801978466635	0.111501434651643	0.848209761458541	42.9488770383443	59.3664961301401	39.9988687416243	0.192026849987946	-0.0401	0.3537
P25665	fluxes_kapp_Gecko_GLC_CHEM_mu=0.21_V	metE	823.55522296985	5.492372256E-08	4.5232718579235E-05	0.0307926255	35.3035599455674	0.355246522578118	0.2721	0.3439	0.2065	0.4288	0.42	0.355	0.619	42.95	0.607	0.563	721	753	-0.2583	0.082337	0.769	0.760952465248948	0.904406412574822	0.648238437165802	-0.185047293917219	0.429539295392954	0.553510737317652	0.612015493943503	0.225458610964385	0.347801978466635	0.111501434651643	0.848209761458541	42.9488770383443	59.3664961301401	39.9988687416243	0.192026849987946	-0.0401	0.3537
P25665	fluxes_kapp_Gecko_GLC_CHEM_mu=0.22_P	metE	823.555222969851	5.753913792E-08	4.73866575591986E-05	0.032258941	35.3035599455674	0.355246522578118	0.2721	0.3439	0.2065	0.4288	0.42	0.355	0.619	42.95	0.607	0.563	721	753	-0.2583	0.082337	0.769	0.760952465248948	0.904406412574822	0.648238437165802	-0.185047293917219	0.429539295392954	0.553510737317652	0.612015493943503	0.225458610964385	0.347801978466635	0.111501434651643	0.848209761458541	42.9488770383443	59.3664961301401	39.9988687416243	0.192026849987946	-0.0401	0.3537
P09126	fluxes_kapp_Gecko_GLC_CHEM_mu=0.12_S	hemD	865.202550146449	2.676021408E-11	2.31530054644809E-08	0.000050844	38.9790260895254	0.299685827629536	0.3333	0.2813	0.2929	0.3155	0.221	0.051	0.43	56.17	0.481	0.531	235	246	-0.123577	0.073171	0.626	0.723651538815469	0.716965220647701	0.726536715976597	-0.45696484432781	0.410041841004184	0.614706586082122	0.857372949732207	0.386385395532779	0.531818127062452	0.303742382898891	1.47158764189313	56.17039539486	55.7500416957764	34.7836683080779	0.11362857871332	-0.083	0.0708
P25665	fluxes_kapp_Gecko_GLC_CHEM_mu=0.12_S	metE	869.308290912618	2.973314304E-08	2.58472677595628E-05	0.017595786	35.3035599455674	0.355246522578118	0.2721	0.3439	0.2065	0.4288	0.42	0.355	0.619	42.95	0.607	0.563	721	753	-0.2583	0.082337	0.769	0.760952465248948	0.904406412574822	0.648238437165802	-0.185047293917219	0.429539295392954	0.553510737317652	0.612015493943503	0.225458610964385	0.347801978466635	0.111501434651643	0.848209761458541	42.9488770383443	59.3664961301401	39.9988687416243	0.192026849987946	-0.0401	0.3537
P0A6E1	fluxes_kapp_Gecko_GLC_BATCH_mu=0.58_S	aroL	1414.12730554832	1.0162418409E-09	1.43709533625738E-06	0.110455258	35.7314166997128	0.326488360433751	0.2929	0.2857	0.3028	0.3385	0.254	0.135	0.488	53.99	0.5	0.523	168	174	-0.014368	0.051724	0.67	0.734394683825611	0.656532508396083	0.726491401956258	-0.472739170065761	0.409356725146199	0.589438216050196	0.897805072120801	0.422912857448673	0.582130574855911	0.3142588015465	1.68177223042373	53.9945496784197	53.4457472631501	34.6933058155038	0.201649503435535	-0.0029	0.1966
P0A6E1	fluxes_kapp_Gecko_GAM_BATCH_mu=0.46_S	aroL	1473.66950788719	7.734198615E-10	1.13976526668688E-06	0.087602446	35.7314166997128	0.326488360433751	0.2929	0.2857	0.3028	0.3385	0.254	0.135	0.488	53.99	0.5	0.523	168	174	-0.014368	0.051724	0.67	0.734394683825611	0.656532508396083	0.726491401956258	-0.472739170065761	0.409356725146199	0.589438216050196	0.897805072120801	0.422912857448673	0.582130574855911	0.3142588015465	1.68177223042373	53.9945496784197	53.4457472631501	34.6933058155038	0.201649503435535	-0.0029	0.1966
P0A6E1	fluxes_kapp_Gecko_XYL_BATCH_mu=0.55_S	aroL	1473.66950788719	9.2474113875E-10	1.36276281886475E-06	0.104742055	35.7314166997128	0.326488360433751	0.2929	0.2857	0.3028	0.3385	0.254	0.135	0.488	53.99	0.5	0.523	168	174	-0.014368	0.051724	0.67	0.734394683825611	0.656532508396083	0.726491401956258	-0.472739170065761	0.409356725146199	0.589438216050196	0.897805072120801	0.422912857448673	0.582130574855911	0.3142588015465	1.68177223042373	53.9945496784197	53.4457472631501	34.6933058155038	0.201649503435535	-0.0029	0.1966
P0A6E1	fluxes_kapp_Gecko_GLC_CHEM_mu=0.35_S	aroL	1473.66950788719	5.8847163375E-10	8.67212702913934E-07	0.066654035	35.7314166997128	0.326488360433751	0.2929	0.2857	0.3028	0.3385	0.254	0.135	0.488	53.99	0.5	0.523	168	174	-0.014368	0.051724	0.67	0.734394683825611	0.656532508396083	0.726491401956258	-0.472739170065761	0.409356725146199	0.589438216050196	0.897805072120801	0.422912857448673	0.582130574855911	0.3142588015465	1.68177223042373	53.9945496784197	53.4457472631501	34.6933058155038	0.201649503435535	-0.0029	0.1966
P0A6E1	fluxes_kapp_Gecko_GLC_CHEM_mu=0.36_P	aroL	1473.66950788719	6.05285109E-10	8.91990208711475E-07	0.068558436	35.7314166997128	0.326488360433751	0.2929	0.2857	0.3028	0.3385	0.254	0.135	0.488	53.99	0.5	0.523	168	174	-0.014368	0.051724	0.67	0.734394683825611	0.656532508396083	0.726491401956258	-0.472739170065761	0.409356725146199	0.589438216050196	0.897805072120801	0.422912857448673	0.582130574855911	0.3142588015465	1.68177223042373	53.9945496784197	53.4457472631501	34.6933058155038	0.201649503435535	-0.0029	0.1966
P0A6E1	fluxes_kapp_Gecko_GLC_CHEM_mu=0.41_P	aroL	1473.66950788719	6.8935248525E-10	1.01587773769918E-06	0.078080441	35.7314166997128	0.326488360433751	0.2929	0.2857	0.3028	0.3385	0.254	0.135	0.488	53.99	0.5	0.523	168	174	-0.014368	0.051724	0.67	0.734394683825611	0.656532508396083	0.726491401956258	-0.472739170065761	0.409356725146199	0.589438216050196	0.897805072120801	0.422912857448673	0.582130574855911	0.3142588015465	1.68177223042373	53.9945496784197	53.4457472631501	34.6933058155038	0.201649503435535	-0.0029	0.1966
P0A6E1	fluxes_kapp_Gecko_GLC_CHEM_mu=0.51_P	aroL	1473.66950788719	8.5748723775E-10	1.26365279567459E-06	0.097124451	35.7314166997128	0.326488360433751	0.2929	0.2857	0.3028	0.3385	0.254	0.135	0.488	53.99	0.5	0.523	168	174	-0.014368	0.051724	0.67	0.734394683825611	0.656532508396083	0.726491401956258	-0.472739170065761	0.409356725146199	0.589438216050196	0.897805072120801	0.422912857448673	0.582130574855911	0.3142588015465	1.68177223042373	53.9945496784197	53.4457472631501	34.6933058155038	0.201649503435535	-0.0029	0.1966
P0A6E1	fluxes_kapp_Gecko_GLC_CHEM_mu=0.11_V	aroL	1473.66950788719	1.8494822775E-10	2.72552563772951E-07	0.020948411	35.7314166997128	0.326488360433751	0.2929	0.2857	0.3028	0.3385	0.254	0.135	0.488	53.99	0.5	0.523	168	174	-0.014368	0.051724	0.67	0.734394683825611	0.656532508396083	0.726491401956258	-0.472739170065761	0.409356725146199	0.589438216050196	0.897805072120801	0.422912857448673	0.582130574855911	0.3142588015465	1.68177223042373	53.9945496784197	53.4457472631501	34.6933058155038	0.201649503435535	-0.0029	0.1966
P0A6E1	fluxes_kapp_Gecko_GLC_CHEM_mu=0.50_S	aroL	1473.66950788719	8.406737625E-10	1.23887528987705E-06	0.0952200499999999	35.7314166997128	0.326488360433751	0.2929	0.2857	0.3028	0.3385	0.254	0.135	0.488	53.99	0.5	0.523	168	174	-0.014368	0.051724	0.67	0.734394683825611	0.656532508396083	0.726491401956258	-0.472739170065761	0.409356725146199	0.589438216050196	0.897805072120801	0.422912857448673	0.582130574855911	0.3142588015465	1.68177223042373	53.9945496784197	53.4457472631501	34.6933058155038	0.201649503435535	-0.0029	0.1966
P0A6E1	fluxes_kapp_Gecko_PYR_BATCH_mu=0.4_S	aroL	1473.66950788719	6.7253901E-10	9.9110023190164E-07	0.07617604	35.7314166997128	0.326488360433751	0.2929	0.2857	0.3028	0.3385	0.254	0.135	0.488	53.99	0.5	0.523	168	174	-0.014368	0.051724	0.67	0.734394683825611	0.656532508396083	0.726491401956258	-0.472739170065761	0.409356725146199	0.589438216050196	0.897805072120801	0.422912857448673	0.582130574855911	0.3142588015465	1.68177223042373	53.9945496784197	53.4457472631501	34.6933058155038	0.201649503435535	-0.0029	0.1966
P0A6E1	fluxes_kapp_Gecko_GLC_CHEM_mu=0.49_V	aroL	1473.66950788719	8.2386028725E-10	1.21409778407951E-06	0.093315649	35.7314166997128	0.326488360433751	0.2929	0.2857	0.3028	0.3385	0.254	0.135	0.488	53.99	0.5	0.523	168	174	-0.014368	0.051724	0.67	0.734394683825611	0.656532508396083	0.726491401956258	-0.472739170065761	0.409356725146199	0.589438216050196	0.897805072120801	0.422912857448673	0.582130574855911	0.3142588015465	1.68177223042373	53.9945496784197	53.4457472631501	34.6933058155038	0.201649503435535	-0.0029	0.1966
P0A6E1	fluxes_kapp_Gecko_GLYC_BATCH_mu=0.47_S	aroL	1473.6695078872	7.9023333675E-10	1.16454277248443E-06	0.089506847	35.7314166997128	0.326488360433751	0.2929	0.2857	0.3028	0.3385	0.254	0.135	0.488	53.99	0.5	0.523	168	174	-0.014368	0.051724	0.67	0.734394683825611	0.656532508396083	0.726491401956258	-0.472739170065761	0.409356725146199	0.589438216050196	0.897805072120801	0.422912857448673	0.582130574855911	0.3142588015465	1.68177223042373	53.9945496784197	53.4457472631501	34.6933058155038	0.201649503435535	-0.0029	0.1966
P0A6E1	fluxes_kapp_Gecko_MAN_BATCH_mu=0.47_S	aroL	1473.6695078872	7.9023333675E-10	1.16454277248443E-06	0.089506847	35.7314166997128	0.326488360433751	0.2929	0.2857	0.3028	0.3385	0.254	0.135	0.488	53.99	0.5	0.523	168	174	-0.014368	0.051724	0.67	0.734394683825611	0.656532508396083	0.726491401956258	-0.472739170065761	0.409356725146199	0.589438216050196	0.897805072120801	0.422912857448673	0.582130574855911	0.3142588015465	1.68177223042373	53.9945496784197	53.4457472631501	34.6933058155038	0.201649503435535	-0.0029	0.1966
P0A6E1	fluxes_kapp_Gecko_GLC_CHEM_mu=0.46_P	aroL	1473.6695078872	7.734198615E-10	1.13976526668689E-06	0.087602446	35.7314166997128	0.326488360433751	0.2929	0.2857	0.3028	0.3385	0.254	0.135	0.488	53.99	0.5	0.523	168	174	-0.014368	0.051724	0.67	0.734394683825611	0.656532508396083	0.726491401956258	-0.472739170065761	0.409356725146199	0.589438216050196	0.897805072120801	0.422912857448673	0.582130574855911	0.3142588015465	1.68177223042373	53.9945496784197	53.4457472631501	34.6933058155038	0.201649503435535	-0.0029	0.1966
P0A6E1	fluxes_kapp_Gecko_GLC_CHEM_mu=0.40_V	aroL	1510.51124558437	6.7253901E-10	1.01587773769918E-06	0.078080441	35.7314166997128	0.326488360433751	0.2929	0.2857	0.3028	0.3385	0.254	0.135	0.488	53.99	0.5	0.523	168	174	-0.014368	0.051724	0.67	0.734394683825611	0.656532508396083	0.726491401956258	-0.472739170065761	0.409356725146199	0.589438216050196	0.897805072120801	0.422912857448673	0.582130574855911	0.3142588015465	1.68177223042373	53.9945496784197	53.4457472631501	34.6933058155038	0.201649503435535	-0.0029	0.1966
P24186	fluxes_kapp_Gecko_GLC_CHEM_mu=0.49_V	folD	1783.03259870705	1.5945716465E-09	2.84317322668348E-06	0.215404489999994	29.2562112655517	0.354967845366373	0.3265	0.3633	0.1957	0.3317	0.391	0.301	0.583	47.11	0.558	0.545	283	288	0.047917	0.045139	0.756	0.754441325563179	0.786272669458922	0.648712478445259	-0.213137750560376	0.491228070175439	0.47412717329471	0.6030060457538	0.243865837582445	0.375922840526989	0.100653071970483	0.78999257545204	47.1106844524824	61	39.1585933442775	0.189979950660407	-0.1855	0.3083
P24186	fluxes_kapp_Gecko_GLC_CHEM_mu=0.36_P	folD	1783.0325987071	1.171522026E-09	2.08886196246139E-06	0.15825636	29.2562112655517	0.354967845366373	0.3265	0.3633	0.1957	0.3317	0.391	0.301	0.583	47.11	0.558	0.545	283	288	0.047917	0.045139	0.756	0.754441325563179	0.786272669458922	0.648712478445259	-0.213137750560376	0.491228070175439	0.47412717329471	0.6030060457538	0.243865837582445	0.375922840526989	0.100653071970483	0.78999257545204	47.1106844524824	61	39.1585933442775	0.189979950660407	-0.1855	0.3083
P24186	fluxes_kapp_Gecko_GLC_CHEM_mu=0.41_P	folD	1783.03259870714	1.3342334185E-09	2.37898167946996E-06	0.180236410000003	29.2562112655517	0.354967845366373	0.3265	0.3633	0.1957	0.3317	0.391	0.301	0.583	47.11	0.558	0.545	283	288	0.047917	0.045139	0.756	0.754441325563179	0.786272669458922	0.648712478445259	-0.213137750560376	0.491228070175439	0.47412717329471	0.6030060457538	0.243865837582445	0.375922840526989	0.100653071970483	0.78999257545204	47.1106844524824	61	39.1585933442775	0.189979950660407	-0.1855	0.3083
P24186	fluxes_kapp_Gecko_GLC_CHEM_mu=0.40_V	folD	1827.60841367474	1.30169114E-09	2.37898167946987E-06	0.180236409999996	29.2562112655517	0.354967845366373	0.3265	0.3633	0.1957	0.3317	0.391	0.301	0.583	47.11	0.558	0.545	283	288	0.047917	0.045139	0.756	0.754441325563179	0.786272669458922	0.648712478445259	-0.213137750560376	0.491228070175439	0.47412717329471	0.6030060457538	0.243865837582445	0.375922840526989	0.100653071970483	0.78999257545204	47.1106844524824	61	39.1585933442775	0.189979950660407	-0.1855	0.3083
